0, 148, 0.5100000000000003
0, 146, 0.32100000000000023
1, 147, 0.5120000000000003
1, 145, 0.34300000000000025
2, 206, 0.4250000000000003
2, 166, 0.44300000000000034
2, 146, 0.06800000000000005
2, 145, 0.06200000000000005
3, 161, 0.46300000000000036
3, 145, 0.06100000000000005
3, 165, 0.19200000000000014
3, 205, 0.2770000000000002
3, 146, 0.05000000000000004
4, 159, 0.2930000000000002
4, 211, 0.47700000000000037
4, 146, 0.04500000000000003
4, 163, 0.09700000000000007
4, 145, 0.047000000000000035
5, 210, 0.34400000000000025
5, 164, 0.1490000000000001
5, 160, 0.34200000000000025
5, 145, 0.05600000000000004
5, 146, 0.06100000000000005
6, 208, 0.6090000000000004
6, 145, 0.22500000000000017
7, 209, 0.6080000000000004
7, 146, 0.22300000000000017
8, 169, 0.36800000000000027
8, 198, 0.12600000000000008
8, 149, 0.06300000000000004
8, 150, 0.04900000000000004
8, 218, 0.09000000000000007
8, 168, 0.1220000000000001
8, 147, 0.03100000000000002
8, 199, 0.05300000000000004
8, 148, 0.04000000000000003
8, 151, 0.02900000000000002
9, 171, 0.1570000000000001
9, 170, 0.32700000000000023
9, 151, 0.04100000000000003
9, 148, 0.03100000000000002
9, 179, 0.08600000000000006
9, 165, 0.047000000000000035
9, 147, 0.02900000000000002
9, 164, 0.016000000000000007
9, 166, 0.04200000000000003
9, 168, 0.060000000000000046
9, 163, 0.007
9, 187, 0.028000000000000018
9, 149, 0.060000000000000046
9, 150, 0.04100000000000003
9, 217, 0.001
9, 200, 0.002
9, 223, 0.001
9, 195, 0.006
10, 149, 0.16100000000000012
10, 150, 0.10400000000000008
10, 147, 0.12700000000000009
10, 190, 0.06500000000000004
10, 202, 0.11200000000000009
10, 172, 0.16500000000000012
10, 151, 0.08800000000000006
10, 182, 0.10600000000000008
10, 148, 0.09100000000000007
11, 203, 0.3770000000000003
11, 152, 0.2610000000000002
11, 147, 0.17700000000000013
11, 148, 0.1530000000000001
12, 168, 0.03100000000000002
12, 164, 0.014000000000000005
12, 167, 0.07100000000000005
12, 171, 0.3980000000000003
12, 151, 0.04200000000000003
12, 148, 0.03300000000000002
12, 149, 0.04000000000000003
12, 166, 0.036000000000000025
12, 223, 0.047000000000000035
12, 150, 0.04300000000000003
12, 165, 0.04100000000000003
12, 216, 0.1390000000000001
12, 147, 0.03200000000000002
12, 163, 0.009000000000000001
13, 156, 0.25500000000000017
13, 155, 0.36100000000000027
13, 152, 0.33600000000000024
